title,authors,conference,year
MicroVSA: An Ultra-Lightweight Vector Symbolic Architecture-based Classifier Library for Always-On Inference on Tiny Microcontrollers.,Nuntipat Narkthong; Shijin Duan; Shaolei Ren; Xiaolin Xu 0001,ASPLOS,2024
ExeGPT: Constraint-Aware Resource Scheduling for LLM Inference.,Hyungjun Oh; Kihong Kim; Jaemin Kim; Sungkyun Kim; Junyeol Lee; Du-Seong Chang; Jiwon Seo 0002,ASPLOS,2024
What You Trace is What You Get: Dynamic Stack-Layout Recovery for Binary Recompilation.,Fabian Parzefall; Chinmay Deshpande; Felicitas Hetzelt; Michael Franz,ASPLOS,2024
T3: Transparent Tracking &amp; Triggering for Fine-grained Overlap of Compute &amp; Collectives.,Suchita Pati; Shaizeen Aga; Mahzabeen Islam; Nuwan Jayasena; Matthew D. Sinclair,ASPLOS,2024
MaxK-GNN: Extremely Fast GPU Kernel Design for Accelerating Graph Neural Networks Training.,Hongwu Peng; Xi Xie; Kaustubh Shivdikar; Md Amit Hasan 0001; Jiahui Zhao; Shaoyi Huang; Omer Khan; David R. Kaeli; Caiwen Ding,ASPLOS,2024
WASP: Workload-Aware Self-Replicating Page-Tables for NUMA Servers.,Hongliang Qu; Zhibin Yu 0001,ASPLOS,2024
CIM-MLC: A Multi-level Compilation Stack for Computing-In-Memory Accelerators.,Songyun Qu; Shixin Zhao; Bing Li 0017; Yintao He; Xuyi Cai; Lei Zhang 0008; Ying Wang 0001,ASPLOS,2024
BitPacker: Enabling High Arithmetic Efficiency in Fully Homomorphic Encryption Accelerators.,Nikola Samardzic; Daniel Sánchez 0003,ASPLOS,2024
Rubix: Reducing the Overhead of Secure Rowhammer Mitigations via Randomized Line-to-Row Mapping.,Anish Saxena; Saurav Mathur; Moinuddin K. Qureshi,ASPLOS,2024
Marple: Scalable Spike Sorting for Untethered Brain-Machine Interfacing.,Eugene Sha; Andy Liu; Kareem Ibrahim; Mostafa Mahmoud; Christina Giannoula; Ameer Abdelhadi; Andreas Moshovos,ASPLOS,2024
FPGA Technology Mapping Using Sketch-Guided Program Synthesis.,Gus Henry Smith; Benjamin Kushigian; Vishal Canumalla; Andrew Cheung; Steven Lyubomirsky; Sorawee Porncharoenwase; René Just; Gilbert Louis Bernstein; Zachary Tatlock,ASPLOS,2024
CMC: Video Transformer Acceleration via CODEC Assisted Matrix Condensing.,Zhuoran Song; Chunyu Qi; Fangxin Liu; Naifeng Jing; Xiaoyao Liang,ASPLOS,2024
Compiling Loop-Based Nested Parallelism for Irregular Workloads.,Yian Su; Mike Rainey; Nick Wanninger; Nadharm Dhiantravan; Jasper Liang; Umut A. Acar; Peter A. Dinda; Simone Campanoni,ASPLOS,2024
QuFEM: Fast and Accurate Quantum Readout Calibration Using the Finite Element Method.,Siwei Tan; Liqiang Lu; Hanyu Zhang; Jia Yu; Congliang Lang; Yongheng Shang; Xinkui Zhao; Mingshuai Chen; Yun Liang 0001; Jianwei Yin,ASPLOS,2024
MulBERRY: Enabling Bit-Error Robustness for Energy-Efficient Multi-Agent Autonomous Systems.,Zishen Wan; Nandhini Chandramoorthy; Karthik Swaminathan; Pin-Yu Chen; Kshitij Bhardwaj; Vijay Janapa Reddi; Arijit Raychowdhury,ASPLOS,2024
Design of Novel Analog Compute Paradigms with Ark.,Yu-Neng Wang; Glenn E. R. Cowan; Ulrich Rührmair; Sara Achour,ASPLOS,2024
TGLite: A Lightweight Programming Framework for Continuous-Time Temporal Graph Neural Networks.,Yufeng Wang; Charith Mendis,ASPLOS,2024
RAP: Resource-aware Automated GPU Sharing for Multi-GPU Recommendation Model Training and Input Preprocessing.,Zheng Wang 0075; Yuke Wang; Jiaqi Deng; Da Zheng 0004; Ang Li 0006; Yufei Ding 0001,ASPLOS,2024
An Encoding Scheme to Enlarge Practical DNA Storage Capacity by Reducing Primer-Payload Collisions.,Yixun Wei; Bingzhe Li; David H. C. Du,ASPLOS,2024
BVAP: Energy and Memory Efficient Automata Processing for Regular Expressions with Bounded Repetitions.,Ziyuan Wen; Lingkun Kong; Alexis Le Glaunec; Konstantinos Mamouras; Kaiyuan Yang 0001,ASPLOS,2024
Eliminating Storage Management Overhead of Deduplication over SSD Arrays Through a Hardware/Software Co-Design.,Yuhong Wen; Xiaogang Zhao; You Zhou 0009; Tong Zhang 0002; Shangjun Yang; Changsheng Xie; Fei Wu 0005,ASPLOS,2024
Greybox Fuzzing for Concurrency Testing.,Dylan Wolff; Zheng Shi; Gregory J. Duck; Umang Mathur 0001; Abhik Roychoudhury,ASPLOS,2024
Grafu: Unleashing the Full Potential of Future Value Computation for Out-of-core Synchronous Graph Processing.,Tsun-Yu Yang; Cale England; Yi Li; Bingzhe Li; Ming-Chang Yang,ASPLOS,2024
Achieving Near-Zero Read Retry for 3D NAND Flash Memory.,Min Ye; Qiao Li 0001; Yina Lv; Jie Zhang 0048; Tianyu Ren; Daniel Wen; Tei-Wei Kuo; Chun Jason Xue,ASPLOS,2024
"Lightweight Fault Isolation: Practical, Efficient, and Secure Software Sandboxing.",Zachary Yedidia,ASPLOS,2024
Optimizing Dynamic-Shape Neural Networks on Accelerators via On-the-Fly Micro-Kernel Polymerization.,Feng Yu 0019; Guangli Li; Jiacheng Zhao; Huimin Cui; Xiaobing Feng 0002; Jingling Xue,ASPLOS,2024
RPG2: Robust Profile-Guided Runtime Prefetch Generation.,Yuxuan Zhang; Nathan Sobotka; Soyoon Park; Saba Jamilan; Tanvir Ahmed Khan; Baris Kasikci; Gilles A. Pokam; Heiner Litz; Joseph Devietti,ASPLOS,2024
MECH: Multi-Entry Communication Highway for Superconducting Quantum Chiplets.,Hezi Zhang; Keyi Yin; Anbang Wu; Hassan Shapourian; Alireza Shabani; Yufei Ding 0001,ASPLOS,2024
LazyBarrier: Reconstructing Android IO Stack for Barrier-Enabled Flash Storage.,Yuanyi Zhang; Heng Zhang; Wenbin Cao; Xing He; Daejun Park 0002; Jinyoung Choi; SungJun Park,ASPLOS,2024
Last-Level Cache Side-Channel Attacks Are Feasible in the Modern Public Cloud.,Zirui Neil Zhao; Adam Morrison 0001; Christopher W. Fletcher; Josep Torrellas,ASPLOS,2024
Plankton: Reconciling Binary Code and Debug Information.,Anshunkang Zhou; Chengfeng Ye; Heqing Huang 0002; Yuandao Cai; Charles Zhang 0001,ASPLOS,2024
"Proceedings of the 29th ACM International Conference on Architectural Support for Programming Languages and Operating Systems, Volume 2, ASPLOS 2024, La Jolla, CA, USA, 27 April 2024- 1 May 2024",Rajiv Gupta 0001; Nael B. Abu-Ghazaleh; Madan Musuvathi; Dan Tsafrir,ASPLOS,2024
ANVIL: An In-Storage Accelerator for Name-Value Data Stores.,Ryan Wong 0001; Nikita Kim; Aniket Das; Kevin Higgs; Engin Ipek; Sapan Agarwal; Saugata Ghose; Ben Feinberg,ISCA,2025
The XOR Cache: A Catalyst for Compression.,Zhewen Pan 0001; Joshua San Miguel,ISCA,2025
Leveraging control-flow similarity to reduce branch predictor cold effects in microservices.,Haris Volos 0001; Stylianos Vassiliou; Georgia Antoniou; Davide Basilio Bartolini; Yiannakis Sazeides,ISCA,2025
Reconfigurable Stream Network Architecture.,Chengyue Wang 0002; Xiaofan Zhang 0001; Jason Cong; James C. Hoe,ISCA,2025
FATE: Boosting the Performance of Hyper-Dimensional Computing Intelligence with Flexible Numerical DAta TypE.,Haomin Li 0002; Fangxin Liu; Yichi Chen 0001; Zongwu Wang; Shiyuan Huang 0004; Ning Yang; Dongxu Lyu; Li Jiang 0002,ISCA,2025
Unified Memory Protection with Multi-granular MAC and Integrity Tree for Heterogeneous Processors.,Sunho Lee 0003; Seonjin Na; Jeongwon Choi; Jinwon Pyo; Jaehyuk Huh 0001,ISCA,2025
Transitive Array: An Efficient GEMM Accelerator with Result Reuse.,Cong Guo 0003; Chiyue Wei; Jiaming Tang; Bowen Duan; Song Han 0003; Hai Li 0001; Yiran Chen 0001,ISCA,2025
Oaken: Fast and Efficient LLM Serving with Online-Offline Hybrid KV Cache Quantization.,Minsu Kim 0004; Seongmin Hong; Ryeowook Ko; Soongyu Choi; Hunjong Lee; Junsoo Kim 0002; Joo-Young Kim 0001; Jongse Park,ISCA,2025
Genesis: A Compiler for Hamiltonian Simulation on Hybrid CV-DV Quantum Computers.,Zihan Chen 0005; Jiakang Li; Minghao Guo; Henry Chen; Zirui Li; Joel Bierman; Yipeng Huang 0001; Huiyang Zhou; Yuan Liu; Eddy Z. Zhang,ISCA,2025
Cambricon-SR: An Accelerator for Neural Scene Representation with Sparse Encoding Table.,Tianbo Liu 0006; Xinkai Song; Zhifei Yue; Rui Wen; Xing Hu 0001; Zhuoran Song; Yuanbo Wen 0001; Yifan Hao 0001; Wei Li 0008; Zidong Du; Rui Zhang 0040; Jiaming Guo; Di Huang; Shaohui Peng; Guangzhong Sun; Qi Guo 0001; Tianshi Chen 0002,ISCA,2025
Lumina: Real-Time Neural Rendering by Exploiting Computational Redundancy.,Yu Feng 0007; Weikai Lin; Yuge Cheng; Zihan Liu 0002; Jingwen Leng; Minyi Guo; Chen Chen 0067; Shixuan Sun; Yuhao Zhu 0001,ISCA,2025
MD-pipe: A Strong Scaling Enhanced Pipeline Architecture for Ab Initio Accuracy Molecular Dynamics.,Ning Kang 0007; Guojun Yuan; Zihan Yan; Beining Zhang; Boyang Li; Zeyu Li; Shuo Wang; Guanglei Chen; Jiayi Rao; Zhan Wang 0003; Weile Jia; Ninghui Sun; Guangming Tan,ISCA,2025
Accelerating Simulation of Quantum Circuits under Noise via Computational Reuse.,Meng Wang 0033; Swamit Tannu; Prashant J. Nair,ISCA,2025
Folded Banks: 3D-Stacked HBM Design for Fine-Grained Random-Access Bandwidth.,Vignesh Adhinarayanan; Bradford M. Beckmann; Wantong Li; Mohammad Seyedzadeh; Sergey Blagodurov; Derrick Aguren; Hayden Hyungdong Lee,ISCA,2025
HPVM-HDC: A Heterogeneous Programming System for Accelerating Hyperdimensional Computing.,Russel Arbore; Xavier Routh; Abdul Rafae Noor; Akash Kothari; Haichao Yang; Weihong Xu; Sumukh Pinge; Minxuan Zhou; Tajana Rosing; Vikram S. Adve,ISCA,2025
Caravan: A Hardware/Software Co-Design for Efficient SIMD Neighbor Search on Point Clouds.,Pedro Henrique Exenberger Becker; Franyell Silfa; José-María Arnau; Antonio González 0001,ISCA,2025
Avalanche: Optimizing Cache Utilization via Matrix Reordering for Sparse Matrix Multiplication Accelerator.,Gwangeun Byeon; Seongwook Kim; Hyungjin Kim; Sukhyun Han; Jinkwon Kim; Prashant J. Nair; Taewook Kang; Seokin Hong,ISCA,2025
Enabling Ahead Prediction with Practical Energy Constraints.,Lingzhe Chester Cai; Aniket Deshmukh 0002; Yale N. Patt,ISCA,2025
AMALI: An Analytical Model for Accurately Modeling LLM Inference on Modern GPUs.,Shiheng Cao; Junmin Wu; Junshi Chen; Hong An; Zhibin Yu 0001,ISCA,2025
GCStack+GCScaler: Fast and Accurate GPU Performance Analyses Using Fine-Grained Stall Cycle Accounting and Interval Analysis.,Hanna Cha; Sungchul Lee; Jounghoo Lee; Yeonan Ha; Joonsung Kim 0001; Youngsok Kim,ISCA,2025
REIS: A High-Performance and Energy-Efficient Retrieval System with In-Storage Processing.,Kangqi Chen; Rakesh Nadig; Manos Frouzakis; Nika Mansouri-Ghiasi; Yu Liang 0004; Haiyu Mao; Jisung Park 0001; Mohammad Sadrosadati; Onur Mutlu,ISCA,2025
Ecco: Improving Memory Bandwidth and Capacity for LLMs via Entropy-Aware Cache Compression.,Feng Cheng; Cong Guo 0003; Chiyue Wei; Junyao Zhang; Changchun Zhou 0001; Edward Hanson; Jiaqi Zhang 0002; Xiaoxiao Liu 0001; Hai Li 0001; Yiran Chen 0001,ISCA,2025
Adaptive CHERI Compartmentalization for Heterogeneous Accelerators.,Jianyi Cheng; A. Theodore Markettos; Alexandre Joannou; Paul Metzger; Matthew Naylor; Peter Rugg; Timothy M. Jones 0001,ISCA,2025
Scaling Llama 3 Training with Efficient Parallelism Strategies.,Weiwei Chu; Xinfeng Xie; Jiecao Yu; Jie Wang 0022; Amar Phanishayee; Chunqiang Tang; Yuchen Hao; Jianyu Huang; Mustafa Ozdal; Jun Wang; Vedanuj Goswami; Naman Goyal 0001; Abhishek Kadian; Andrew Gu; Chris Cai; Feng Tian; Xiaodong Wang 0020; Min Si; Pavan Balaji; Ching-Hsiang Chu; Jongsoo Park,ISCA,2025
Meta&apos;s Second Generation AI Chip: Model-Chip Co-Design and Productionization Experiences.,Joel Coburn; Chunqiang Tang; Sameer Abu Asal; Neeraj Agrawal; Raviteja Chinta; Harish Dattatraya Dixit; Brian Dodds; Saritha Dwarakapuram; Amin Firoozshahian; Cao Gao; Kaustubh Gondkar; Tyler Graf; Junhan Hu; Jian Huang; Sterling Hughes; Adam Hutchin; Bhasker Jakka; Guoqiang Jerry Chen; Indu Kalyanaraman; Ashwin Kamath; Pankaj Kansal; Erum Kazi; Roman Levenstein; Mahesh Maddury; Alex Mastro; Siji Medaiyese; Pritesh Modi; Jack Montgomery; Nadathur Satish; Amit Nagpal; Ashwin Narasimha; Maxim Naumov; Eleanor Ozer; Jongsoo Park; Poorvaja Ramani; Harikrishna Reddy; David Reiss; Deboleena Roy; Sathish Sekar; Arushi Sharma; Pavan Shetty; Aravind Sukumaran-Rajam; Eran Tal; Mike Tsai; Shreya Varshini; Richard Wareing; Olívia Wu; Xiaolong Xie; Jinghan Yang; Hangchen Yu; Tanmay Zargar; Zitong Zeng; Feixiong Zhang; Ajit Mathews; Xun Jiao; Jiyuan Zhang; Emmanuel Menage; Truls Edvard Stokke; Mohammed Sourouri,ISCA,2025
Need for zkSpeed: Accelerating HyperPlonk for Zero-Knowledge Proofs.,Alhad Daftardar; Jianqiao Mo; Joey Ah-kiow; Benedikt Bünz; Ramesh Karri; Siddharth Garg; Brandon Reagen,ISCA,2025
Variational Quantum Algorithms in the era of Early Fault Tolerance.,Siddharth Dangwal; Suhas Vittal; Lennart Maximilian Seifert; Frederic T. Chong; Gokul Subramanian Ravi,ISCA,2025
Zettafly: A Network Topology with Flexible Non-blocking Regions for Large-scale AI and HPC Systems.,Dezun Dong; Ziyu Wang; Fei Lei,ISCA,2025
MagiCache: A Virtual In-Cache Computing Engine.,Renhao Fan; Yikai Cui; Weike Li; Mingyu Wang 0003; Zhaolin Li,ISCA,2025
FAST: An FHE Accelerator for Scalable-parallelism with Tunable-bit.,Shengyu Fan; Xianglong Deng; Liang Kong; Guiming Shi; Guang Fan; Dan Meng 0002; Rui Hou 0001; Mingzhe Zhang,ISCA,2025
Rethinking Prefetching for Intermittent Computing.,Gan Fang; Jianping Zeng 0001; Aditya Gupta 0012; Changhee Jung,ISCA,2025
CaliQEC: In-situ Qubit Calibration for Surface Code Quantum Error Correction.,Xiang Fang; Keyi Yin; Yuchen Zhu; Jixuan Ruan; Dean Tullsen; Zhiding Liang; Andrew Sornborger; Ang Li 0006; Travis S. Humble; Yufei Ding 0001; Yunong Shi,ISCA,2025
NetCrafter: Tailoring Network Traffic for Non-Uniform Bandwidth Multi-GPU Systems.,Amel Fatima; Yang Yang; Yifan Sun 0002; Rachata Ausavarungnirun; Adwait Jog,ISCA,2025
Topology-Aware Virtualization over Inter-Core Connected Neural Processing Units.,Dahu Feng; Erhu Feng; Dong Du 0003; Pinjie Xu; Yubin Xia; Haibo Chen 0001; Rong Zhao,ISCA,2025
WindServe: Efficient Phase-Disaggregated LLM Serving with Stream-based Dynamic Scheduling.,Jingqi Feng; Yukai Huang; Rui Zhang 0112; Sicheng Liang; Ming Yan 0009; Jie Wu 0003,ISCA,2025
Heliostat: Harnessing Ray Tracing Accelerators for Page Table Walks.,Yuan Feng; Yuke Li; Jiwon Lee; Won Woo Ro; Hyeran Jeon,ISCA,2025
Magellan: A High-Performance Loop-Guided Prefetcher for Indirect Memory Access.,Gelin Fu; Tian Xia 0008; Mingzhuo Yin; Prashant J. Nair; Mieszko Lis; Pengju Ren,ISCA,2025
SpecASan: Mitigating Transient Execution Attacks Using Speculative Address Sanitization.,Saber Ganjisaffar; Esmaeil Mohmmadian Koruyeh; Jason Zellmer; Hodjat Asghari Esfeden; Chengyu Song; Nael B. Abu-Ghazaleh,ISCA,2025
NUPEA: Optimizing Critical Loads on Spatial Dataflow Architectures via Non-Uniform Processing-Element Access.,Souradip Ghosh; Graham Gobieski; Keyi Zhang; Brandon Lucia; Nathan Beckmann; Tony Nowatzki,ISCA,2025
Avant-Garde: Empowering GPUs with Scaled Numeric Formats.,Minseong Gil; Dongho Ha; Simla Burcu Harma; Myung Kuk Yoon; Babak Falsafi; Won Woo Ro; Yunho Oh,ISCA,2025
Single Spike Artificial Neural Networks.,Rhys Gretsch; Michael Beyeler; Jeremy Lau; Timothy Sherwood,ISCA,2025
Cassandra: Efficient Enforcement of Sequential Execution for Cryptographic Programs.,Ali Hajiabadi; Trevor E. Carlson,ISCA,2025
LightNobel: Improving Sequence Length Limitation in Protein Structure Prediction Model via Adaptive Activation Quantization.,Seunghee Han; Soongyu Choi; Joo-Young Kim 0001,ISCA,2025
Fair-CO2: Fair Attribution for Cloud Carbon Emissions.,Leo Han; Jash Kakadia; Benjamin C. Lee; Udit Gupta 0001,ISCA,2025
Telos: A Dataflow Accelerator for Sparse Triangular Solver of Partial Differential Equations.,Xiaochen Hao; Hao Luo 0015; Chu Wang; Chao Yang 0002; Yun Liang 0001,ISCA,2025
WarmCache: Exploiting STT-RAM Cache for Low-Power Intermittent Systems.,Noureldin Hassan; Byounguk Min; Changhee Jung; Yan Solihin; Jongouk Choi,ISCA,2025
SEAL: A Single-Event Architecture for In-Sensor Visual Localization.,Ryan Hou; Thomas Twomey; Vasileios Milionis; Evangelos Dikopoulos; Tianrui Ma; Yuhao Zhu 0001; Georgios Tzimpragos,ISCA,2025
Dadu-Corki: Algorithm-Architecture Co-Design for Embodied AI-powered Robotic Manipulation.,Yiyang Huang; Yuhui Hao; Bo Yu 0014; Feng Yan; Yuxin Yang 0002; Feng Min; Yinhe Han 0001; Lin Ma 0002; Shaoshan Liu; Qiang Liu 0011; Yiming Gan,ISCA,2025
TRACI: Network Acceleration of Input-Dynamic Communication for Large-Scale Deep Learning Recommendation Model.,Guyue Huang; Hao Li 0120; Le Qin; Jiayi Huang 0001; Yangwook Kang; Yufei Ding 0001; Yuan Xie 0001,ISCA,2025
AQB8: Energy-Efficient Ray Tracing Accelerator through Multi-Level Quantization.,Yen-Chieh Huang; Chen-Pin Yang; Tsung Tai Yeh,ISCA,2025
InfiniMind: A Learning-Optimized Large-Scale Brain-Computer Interface.,Yeongwoo Jang; Daye Jung; Seunghyun Song; Hunjun Lee; Jangwoo Kim,ISCA,2025
UPP: Universal Predicate Pushdown to Smart Storage.,Ipoom Jeong; Jinghan Huang 0001; Chuxuan Hu; Dohyun Park; Jaeyoung Kang 0004; Nam Sung Kim; Yongjoo Park,ISCA,2025
RAGO: Systematic Performance Optimization for Retrieval-Augmented Generation Serving.,Wenqi Jiang 0001; Suvinay Subramanian; Cat Graves; Gustavo Alonso; Amir Yazdanbakhsh; Vidushi Dadu,ISCA,2025
Neo: Towards Efficient Fully Homomorphic Encryption Acceleration using Tensor Core.,Dian Jiao; Xianglong Deng; Zhiwei Wang; Shengyu Fan; Yi Chen; Dan Meng 0002; Rui Hou 0001; Mingzhe Zhang,ISCA,2025
"Evaluating Ruche Networks: Physically Scalable, Cost-Effective, Bandwidth-Flexible NoCs.",Dai Cheol Jung; Michael B. Taylor,ISCA,2025
DX100: Programmable Data Access Accelerator for Indirection.,Alireza Khadem; Kamalavasan Kamalakkannan; Zhenyan Zhu; Akash Poptani; Yufeng Gu; Jered Benjamin Dominguez-Trujillo; Nishil Talati; Daichi Fujiki; Scott A. Mahlke; Galen M. Shipman; Reetuparna Das,ISCA,2025
EOD: Enabling Low Latency GNN Inference via Near-Memory Concatenate Aggregation.,Taehwan Kim; Yunki Han; Seohye Ha; Jiwan Kim; Lee-Sup Kim,ISCA,2025
QR-Map: A Map-Based Approach to Quantum Circuit Abstraction for Qubit Reuse Optimization.,Hyungseok Kim 0003; Enhyeok Jang; Seungwoo Choi; Youngmin Kim; Won Woo Ro,ISCA,2025
NMP-PaK: Near-Memory Processing Acceleration of Scalable De Novo Genome Assembly.,Heewoo Kim; Sanjay Sri Vallabh Singapuram; Haojie Ye; Joseph Izraelevitz; Trevor N. Mudge; Ronald G. Dreslinski; Nishil Talati,ISCA,2025
LIA: A Single-GPU LLM Inference Acceleration with Cooperative AMX-Enabled CPU-GPU Computation and CXL Offloading.,Hyungyo Kim; Nachuan Wang; Qirong Xia; Jinghan Huang 0001; Amir Yazdanbakhsh; Nam Sung Kim,ISCA,2025
Garibaldi: A Pairwise Instruction-Data Management for Enhancing Shared Last-Level Cache Performance in Server Workloads.,Jaewon Kwon; Yongju Lee 0003; Jiwan Kim; Enhyeok Jang; Hongju Kal; Won Woo Ro,ISCA,2025
AiF: Accelerating On-Device LLM Inference Using In-Flash Processing.,Jaeyong Lee 0004; Hyeunjoo Kim; Sanghun Oh; Myoungjun Chun; Myungsuk Kim; Jihong Kim 0001,ISCA,2025
Debunking the CUDA Myth Towards GPU-based AI Systems: Evaluation of the Performance and Programmability of Intel&apos;s Gaudi NPU for AI Model Serving.,Yunjae Lee; Juntaek Lim; Jehyeon Bang; Eunyeong Cho; Huijong Jeong; Taesu Kim; Hyungjun Kim; Joonhyung Lee; Jinseop Im; Ranggi Hwang; Se Jung Kwon; Dongsoo Lee; Minsoo Rhu,ISCA,2025
Reinforcement Learning-Guided Graph State Generation in Photonic Quantum Computers.,Yingheng Li; Yue Dai 0005; Aditya Pawar; Rongchao Dong; Jun Yang 0002; Youtao Zhang; Xulong Tang,ISCA,2025
Single-Address-Space FaaS with Jord.,Yuanlong Li; Atri Bhattacharyya; Madhur Kumar; Abhishek Bhattacharjee; Yoav Etsion; Babak Falsafi; Sanidhya Kashyap; Mathias Payer,ISCA,2025
TrioSim: A Lightweight Simulator for Large-Scale DNN Workloads on Multi-GPU Systems.,Ying Li 0049; Yuhui Bao; Gongyu Wang; Xinxin Mei; Pranav Vaid; Anandaroop Ghosh; Adwait Jog; Darius Bunandar; Ajay Joshi; Yifan Sun 0002,ISCA,2025
ANSMET: Approximate Nearest Neighbor Search with Near-Memory Processing and Hybrid Early Termination.,Yiwei Li 0004; Yuxin Jin; Boyu Tian; Huanchen Zhang; Mingyu Gao 0001,ISCA,2025
HYTE: Flexible Tiling for Sparse Accelerators via Hybrid Static-Dynamic Approaches.,Xintong Li; Zhiyao Li; Mingyu Gao 0001,ISCA,2025
H2-LLM: Hardware-Dataflow Co-Exploration for Heterogeneous Hybrid-Bonding-based Low-Batch LLM Inference.,Cong Li 0008; Yihan Yin; Xintong Wu; Jingchen Zhu; Zhutianya Gao; Dimin Niu; Qiang Wu 0012; Xin Si; Yuan Xie 0001; Chen Zhang 0001; Guangyu Sun 0003,ISCA,2025
Profile-Guided Temporal Prefetching.,Mengming Li; Qijun Zhang; Yichuan Gao; Wenji Fang; Yao Lu 0031; Yongqing Ren; Zhiyao Xie,ISCA,2025
Forest: Access-aware GPU UVM Management.,Mao Lin; Yuan Feng; Guilherme Cox; Hyeran Jeon,ISCA,2025
LightML: A Photonic Accelerator for Efficient General Purpose Machine Learning.,Liang Liu; Sadra Rahimi Kari; Xin Xin 0008; Nathan Youngblood; Youtao Zhang; Jun Yang 0002,ISCA,2025
HeterRAG: Heterogeneous Processing-in-Memory Acceleration for Retrieval-augmented Generation.,Chaoqiang Liu; Haifeng Liu 0003; Dan Chen 0006; Yu Huang 0013; Yi Zhang 0004; Wenjing Xiao; Xiaofei Liao; Hai Jin 0001,ISCA,2025
The Sparsity-Aware LazyGPU Architecture.,Changxi Liu; Miao Yu 0009; Yifan Sun 0002; Trevor E. Carlson,ISCA,2025
